FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Federico,Fernandez,DEF,SWA,4500000,2,28,4,8.88888888888889E-07,6.22222222222222E-06,0,59855,0,8,0,0,0,0,0,6.2,9467,0,0,28,0,0.8,0,3.7,5,0,3,0,0,2.9,115215,0,0,0,0,630,10280,0,0,147,Huddersfield,Leicester,Arsenal,Brighton,Burnley,3.8,3.1,3.1,5.1,5.4,4,5.5,4.6,4.5,2.1,4.1,4.4,4,6,2.7,4.6,4.3,5.1,3.8,3.2,5.2,5.1,5.4,3.3,3.6,5.2,3.5,4,2.7,4.5,4.1,20.4
,Fernandinho,MID,MCI,5000000,2,20,2.9,5.8E-07,4E-06,0,117548,2,2,0,0,0,0,0,4,15214,0,0,20,0,0.5,0,2.7,0,0,5,0,1,4,202648,0,0,0,0,630,31362,0,0,111,Stoke,Burnley,West Brom,Arsenal,Leicester,2.7,2.2,2.3,4.2,2.6,2.6,2,3.8,1.5,4.1,1.5,3.4,2.6,3.4,1.5,1.7,2.9,2.6,2.8,3,1.9,2.1,2.2,2.9,3.2,1.7,3.1,2.7,2.2,2.4,3.2,35.5
,Fernando,MID,MCI,4500000,0,0,0,0,0,0,3776,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0.1,337,0,0,0,0,0,46,0,0,0,Stoke,Burnley,West Brom,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Field,MID,WBA,4500000,0,6,0.285714285714286,6.34920634920635E-08,1.33333333333333E-06,0,10923,0,0,0,0,0,0,0,1.3,847,0,0,6,0,0,0,0,0,0,2,0,0,0.2,15174,0,0,0,0,154,148,0,0,12,Leicester,Southampton,Man City,Huddersfield,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Roberto,Firmino,FWD,LIV,8500000,1,33,4.7,5.52941176470588E-07,3.88235294117647E-06,0,1114230,0,7,0,0,0,2,0,3.8,257610,0,1,33,0,0.2,0,1.7,6,0,2,0,2,19.5,929318,0,0,0,1,471,34218,-1,0,121,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,5.6,4.4,5.7,2.8,5.1,4.6,4.4,3.8,7,6.6,4.3,2.4,4.9,6.8,4,5,4.6,3.5,4.3,4.5,7,6.4,2.7,5.1,5,4.5,7,3.5,7,3.9,7,52.4
Jon,Flanagan,DEF,LIV,4500000,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,58,0,0,0,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashley,Fletcher,FWD,WHU,4500000,0,0,0,0,0,0,26184,0,0,0,0,0,0,0,0,1337,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3453,0,0,0,0,0,678,0,0,0,Burnley,Brighton,Crystal Palace,Liverpool,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren,Fletcher,MID,STK,5000000,2,15,2.1,4.2E-07,3E-06,0,24825,0,11,0,0,0,0,0,3,2193,0,0,15,0,0.4,0,2,0,0,1,0,0,0.6,5665,0,0,0,0,630,639,0,0,79,Man City,Bournemouth,Watford,Leicester,Brighton,1,2.5,1.5,2.2,1,1.7,2,1.9,1.5,1.3,2.8,1.9,1.2,1.6,2.1,1,1.7,1.1,1.4,2.1,1.2,1.6,1.1,2.6,1,1.1,1,1.6,1,2.3,2.2,21.2
Phil,Foden,MID,MCI,4800000,0,0,0,0,0,0,1736,0,0,0,0,0,0,0,0,116,-2,0,0,2,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,43,0,0,0,Stoke,Burnley,West Brom,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose,Fonte,DEF,WHU,4900000,8,29,5.8,1.18367346938776E-06,5.91836734693878E-06,0,56811,0,6,0,0,0,0,0,5.9,6832,-1,0,29,1,1.2,0,6,3,0,3,0,2,2.1,50557,0,0,0,0,433,14528,0,0,113,Burnley,Brighton,Crystal Palace,Liverpool,Watford,5.5,8.7,5.3,8.7,7.1,8.1,3.7,3.5,7.6,8.7,4.4,8.7,4.3,6.7,8.7,5.3,8.7,8.7,4.4,7.9,3.6,5.9,8.3,7.5,8.1,5.7,8.7,2.9,6.7,3.3,8.6,24.6
Fraser,Forster,GLK,SOU,5000000,9,40,5.7,1.14E-06,8E-06,0,130127,0,7,0,24,0,0,0,8,15214,0,0,40,0,1.3,0,6.3,5,0,3,0,0,9,231803,0,0,1,1,630,55669,0,0,150,Newcastle,West Brom,Brighton,Burnley,Liverpool,6.6,7.1,7.5,5.8,6.7,6.2,6.6,7.3,8.4,5.6,8.5,6.5,8.6,6,6.5,8.6,5,7.8,7.9,7.3,8.4,7,7.4,8.6,6.8,5.3,5.1,6.3,6.9,6.7,4.1,18.6
Ben,Foster,GLK,WBA,4500000,1,25,3.6,8E-07,5.55555555555556E-06,0,223599,1,8,0,12,0,0,0,5.6,48024,0,0,25,0,0.6,0,2.7,1,0,3,0,0,15.4,280409,0,0,0,0,630,6799,0,0,117,Leicester,Southampton,Man City,Huddersfield,Chelsea,2.3,4.5,2.8,3.7,3.4,4.4,4.4,5.1,3.9,2.5,3.4,3,4.2,5.4,2.6,5.4,2.5,2.4,4,3.8,4.4,4.8,3.8,2.9,3.9,3.2,2.1,4.8,2.9,3.4,4.4,9.9
Timothy,Fosu-Mensah,DEF,CRY,4500000,0,8,1.3,2.88888888888889E-07,1.77777777777778E-06,0,56994,0,12,0,0,0,0,0,1.8,5263,0,0,8,0,0.2,0,0.7,0,0,0,0,0,1.1,25963,0,0,0,0,527,455,0,0,91,Chelsea,Newcastle,West Ham,Tottenham,Everton,0.6,0.6,1.3,1.1,0.8,0.9,0.8,0.8,0.9,0.7,0.6,0.9,1.3,0.6,1.1,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.9,0.8,1,0.6,1.3,1.3,0.6,0.6,1,14.4
Juan,Foyth,DEF,TOT,4500000,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,97,0,0,0,Bournemouth,Liverpool,Man Utd,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4400000,6,11,2.2,5E-07,2.5E-06,0,95328,1,5,0,0,0,0,0,2.5,4669,-1,0,11,1,0.7,0,3,0,0,1,0,0,1.1,11893,0,0,0,0,394,4250,0,0,75,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,2.1,1.3,1.6,1.2,2.2,1.8,1.9,1.9,2.6,1.1,2.5,1.1,3,2.1,1.5,2.9,1.1,1.7,2.4,1.6,2.2,1.1,1.6,2.6,2.4,3.2,1.1,1.6,2.1,1.5,1.6,12.7
Ryan,Fraser,MID,BOU,5300000,1,8,0.380952380952381,7.18778077268643E-08,1.50943396226415E-06,0,49799,0,5,0,0,0,0,0,1.5,3750,-2,0,8,2,0.2,0,1,0,0,0,0,0,0.4,7015,0,0,0,0,270,73,0,0,32,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.3
Christian,Fuchs,DEF,LEI,4900000,9,17,3.4,6.93877551020408E-07,3.46938775510204E-06,0,97818,0,8,0,0,0,0,0,3.5,5179,-1,0,17,1,0.6,0,3,3,0,2,0,0,2.4,26564,0,0,0,0,450,4859,0,0,96,West Brom,Swansea,Everton,Stoke,Man City,4.6,3.6,3.9,2.7,2.6,2.3,3.1,3.6,2.7,4.1,4.8,3.1,4.5,2.2,4.1,3.5,3.6,2.3,3,2.2,4.3,4.3,3.2,5.1,3.2,4.1,3.3,3.7,4.1,5.1,4,17.1
Jay,Fulton,MID,SWA,4400000,0,0,0,0,0,0,1880,1,0,0,0,0,0,0,0,381,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2537,0,0,0,0,16,693,0,0,-2,Huddersfield,Leicester,Arsenal,Brighton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramiro,Funes Mori,DEF,EVE,4900000,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,37,-1,0,0,1,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,17,0,0,0,Brighton,Arsenal,Leicester,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolo,Gabbiadini,FWD,SOU,6700000,1,16,2.3,3.43283582089552E-07,2.38805970149254E-06,0,313129,0,5,0,0,0,1,0,2.4,17647,-3,0,16,3,0.1,0,1,1,0,2,0,0,1.8,111859,0,0,0,0,326,4659,0,0,49,Newcastle,West Brom,Brighton,Burnley,Liverpool,1.5,1.6,2,1.2,1.8,2.2,1.7,2.2,2.3,1.7,2.1,1.2,2.3,1.5,2.3,2.7,1.2,2.1,1.9,2.1,2.1,2.2,1.8,2.4,1.5,1.2,1.2,2,2.1,2.4,1.2,13.7
,Gabriel,DEF,ARS,5000000,0,0,0,0,0,0,1641,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,4,0,0,0,Watford,Everton,Swansea,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Gamez,DEF,NEW,4000000,0,9,0.428571428571429,1.07142857142857E-07,2.25E-06,0,88828,0,0,0,0,0,0,0,2.3,16055,0,0,9,0,0.1,0,0.3,2,0,1,0,0,3.5,155343,0,0,0,0,97,19379,0,0,38,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.4
Dwight,Gayle,FWD,NEW,6100000,1,6,0.285714285714286,4.68384074941452E-08,9.83606557377049E-07,0,94721,1,3,0,0,0,0,0,1,2909,-4,1,6,4,0.2,0,1,0,0,0,0,0,0.7,13510,0,0,0,0,180,527,-1,0,6,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.8
Kieran,Gibbs,DEF,WBA,5000000,1,9,0.428571428571429,8.57142857142857E-08,1.8E-06,0,9826,0,5,0,0,0,0,0,1.8,1733,0,0,9,0,0.5,0,2.7,0,0,1,0,0,0.4,16940,0,0,0,0,297,1286,0,0,50,Leicester,Southampton,Man City,Huddersfield,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,13.3
Olivier,Giroud,FWD,ARS,8300000,1,11,0.523809523809524,6.31095811818703E-08,1.32530120481928E-06,0,71569,0,1,0,0,0,1,0,1.3,5949,-2,0,11,2,0.1,0,1,0,0,0,0,0,1.3,23115,0,0,0,0,133,3074,0,0,47,Watford,Everton,Swansea,Man City,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,19
Connor,Goldson,DEF,BHA,3900000,0,0,0,0,0,0,19644,0,0,0,0,0,0,0,0,1947,-1,1,0,1,0,0,0,0,0,0,0,0,0.6,8845,0,0,0,0,0,1857,-1,0,0,Everton,West Ham,Southampton,Swansea,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heurelho,Gomes,GLK,WAT,4500000,1,24,3.4,7.55555555555556E-07,5.33333333333333E-06,0,40091,0,12,0,15,0,0,0,5.3,6523,0,0,24,0,0.2,0,1,2,0,3,0,0,2.3,60032,0,0,0,0,630,1260,0,0,133,Arsenal,Chelsea,Stoke,Everton,West Ham,3.9,4.5,3,3.3,3.9,3.7,1.8,1.9,4.4,5.1,2.7,4.2,2.2,1.7,3.2,2.3,3,3.7,1.9,3.4,2.5,3.3,2.5,3.2,2.9,2.3,4.4,3.5,5,2.7,2.8,11
Joseph,Gomez,DEF,LIV,4500000,1,19,3.8,8.44444444444444E-07,4.22222222222222E-06,0,70440,2,4,0,0,0,0,0,4.2,10235,0,0,19,0,0.2,0,0.7,2,0,2,0,1,1.9,115209,0,0,0,1,361,2760,0,0,97,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,4,4.1,5.1,2.3,4.6,4.1,2.6,3.1,4.8,5.6,2.6,1.9,3.8,4.4,3.3,3.4,3.6,3.4,4,4.2,5.7,5.1,1.9,4.5,4,2.2,5.2,3.2,5.3,3.5,5.7,20.1
Dan,Gosling,MID,BOU,4900000,0,7,1.8,3.6734693877551E-07,1.42857142857143E-06,0,2610,0,7,0,0,0,0,0,1.4,238,-1,0,7,1,0.2,0,1,0,0,0,0,0,0.1,1030,0,0,0,0,271,73,0,0,34,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,1.2,0.9,1.2,0.9,1.3,1.8,1.2,1.1,1.3,0.9,1.5,0.9,2.2,2.1,0.9,2.5,0.9,1.2,1.5,0.9,1.7,0.9,0.9,1.5,1.2,1.8,0.9,1,1.3,1.5,1,8.5
Yoan,Gouffran,MID,NEW,5000000,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5,0,0,0,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Gradel,MID,BOU,5000000,0,0,0,0,0,0,3459,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,3,0,0,0,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,STK,4300000,0,0,0,0,0,0,14342,0,0,0,0,0,0,0,0,1086,-2,1,0,2,0,0,0,0,0,0,0,0,0.3,808,0,0,0,0,0,98,-1,0,0,Man City,Bournemouth,Watford,Leicester,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,6300000,1,20,2.9,4.6031746031746E-07,3.17460317460317E-06,0,86517,1,5,0,0,0,1,0,3.2,9826,-2,0,20,2,0.6,0,3.7,2,0,3,0,1,1.5,50493,0,0,0,0,455,6436,0,0,49,Arsenal,Chelsea,Stoke,Everton,West Ham,2.9,3.1,2.8,3.4,2.8,2.7,1.5,1.4,3.1,4.3,1.5,3,2.2,1.4,2.6,1.4,2.9,3.4,1.4,2.3,2.8,2,1.8,2.7,2.6,1.4,2.8,3,3.4,1.9,2.3,19.7
Demarai,Gray,MID,LEI,5300000,3,12,0.571428571428571,1.07816711590296E-07,2.26415094339623E-06,0,23540,0,4,0,0,0,0,0,2.3,1876,-2,0,12,2,0.5,0,2.7,0,0,1,0,1,0.5,8301,0,0,0,0,222,2118,0,0,41,West Brom,Swansea,Everton,Stoke,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.4,0.3,12.7
Robert,Green,GLK,HUD,4000000,0,0,0,0,0,0,776,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4640,0,0,0,0,0,1761,0,0,0,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal,Gro?,MID,BHA,5700000,1,36,5.1,8.94736842105263E-07,6.31578947368421E-06,0,188407,1,9,0,0,0,2,0,6.3,67420,2,0,36,-2,0.6,0,3.7,5,0,2,0,2,14.2,837287,0,0,0,1,587,107124,0,0,137,Everton,West Ham,Southampton,Swansea,Stoke,7.6,3.9,6,6.9,7.1,2.7,7.5,7.1,4.6,5.5,6.2,4.9,5.7,4.6,7.6,4,6.1,5.8,7.6,3.9,6.8,7.6,5.1,3.4,7.6,6.6,5.7,5,5,5.4,3,48.2
Marko,Grujic,MID,LIV,4400000,0,1,0.0476190476190476,1.08225108225108E-08,2.27272727272727E-07,0,10473,0,0,0,0,0,0,0,0.2,961,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,10014,0,0,0,0,6,676,0,0,4,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Johann Berg,Gudmundsson,MID,BUR,5000000,0,10,1.7,3.4E-07,2E-06,0,2372,0,4,0,0,0,0,0,2,279,0,0,10,0,0.1,0,0.7,0,0,1,0,0,0.1,1663,0,0,0,0,370,189,0,0,36,West Ham,Man City,Newcastle,Southampton,Swansea,1.7,0.8,1.2,1.5,1.1,2,1.3,1.1,0.8,1.1,0.9,0.8,0.8,1.1,1.1,1.6,0.8,1.1,0.8,2,0.8,1.6,0.9,0.8,1,1.4,1.3,0.9,1.2,0.8,1.5,9.2
Idrissa,Gueye,MID,EVE,4900000,2,13,1.9,3.87755102040816E-07,2.6530612244898E-06,0,36892,2,9,0,0,0,0,0,2.6,3136,-1,1,13,1,0.4,0,2,0,0,1,0,0,1.1,18510,0,0,0,0,604,2111,-1,0,103,Brighton,Arsenal,Leicester,Watford,Crystal Palace,1,2.7,1,1,1.5,1.4,2.4,1.4,1,1,1.7,1.3,1,1.2,1,1.3,1.6,1.9,1,1.9,1.3,1.1,1.8,1,1,1.7,1.9,1.8,1,1.2,1,17.7
Ilkay,Gundogan,MID,MCI,5400000,1,2,0.0952380952380952,1.7636684303351E-08,3.7037037037037E-07,0,16828,0,0,0,0,0,0,0,0.4,1311,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,0.3,10482,0,0,0,0,30,2849,0,0,8,Stoke,Burnley,West Brom,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
Florent,Hadergjonaj,DEF,HUD,4500000,0,1,0.0476190476190476,1.05820105820106E-08,2.22222222222222E-07,0,179,0,0,0,0,0,0,0,0.2,30,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,245,0,0,0,0,1,25,0,0,3,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Massadio,Haidara,DEF,NEW,4000000,0,0,0,0,0,0,44363,0,0,0,0,0,0,0,0,4161,0,0,0,0,0,0,0,0,0,0,0,0,0.9,10870,0,0,0,0,0,286,0,0,0,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,57,0,0,0,Burnley,Brighton,Crystal Palace,Liverpool,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,LEI,4400000,0,0,0,0,0,0,1093,0,0,0,0,0,0,0,0,104,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,333,0,0,0,0,0,43,0,0,0,West Brom,Swansea,Everton,Stoke,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,Hanley,DEF,NEW,4000000,0,0,0,0,0,0,64406,0,0,0,0,0,0,0,0,4556,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5413,0,0,0,0,0,34,0,0,0,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rekeem,Harper,MID,WBA,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1795,0,0,0,0,0,0,0,0.2,76,0,0,1,0,0,0,0,0,0,0,0,0,0,1304,0,0,0,0,20,5,0,0,6,Leicester,Southampton,Man City,Huddersfield,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
Joe,Hart,GLK,WHU,4400000,6,22,3.1,7.04545454545455E-07,5E-06,0,225292,0,13,0,15,0,0,0,4.9,20155,-1,1,22,1,1,0,4.3,0,0,3,0,0,8.6,53422,0,0,0,0,630,9798,-1,0,128,Burnley,Brighton,Crystal Palace,Liverpool,Watford,2,4.6,2.8,4.3,3,3.4,1.6,1.6,3.1,4.6,1.6,4,1.6,2.6,4.4,2,4.1,4.6,1.9,3.5,1.6,2.2,3.5,3.1,3.6,2.1,4.2,1.6,2.6,1.6,3.8,9.5
Isaac,Hayden,MID,NEW,4500000,1,12,1.7,3.77777777777778E-07,2.66666666666667E-06,0,9457,3,5,0,0,0,0,0,2.7,1360,0,0,12,0,0.3,0,1.3,0,0,2,0,0,0.3,12040,0,0,0,0,465,1648,0,0,49,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,1.2,1.6,1,1.8,0.8,0.8,0.8,1.2,1.6,1.9,0.8,0.8,0.8,1.5,0.8,1.4,0.8,1.1,1.3,0.8,1,0.8,1,1.1,1.2,0.9,2.3,1.1,1.3,1.1,1,17.5
Eden,Hazard,MID,CHE,10600000,2,5,0.238095238095238,2.24618149146451E-08,4.71698113207547E-07,0,102464,0,1,0,0,0,0,0,0.5,15059,1,-1,5,-1,0.1,0,1.3,0,0,0,0,0,4.6,237110,0,0,0,0,121,88525,1,0,15,Crystal Palace,Watford,Bournemouth,Man Utd,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.7
Tom,Heaton,GLK,BUR,4900000,0,8,0.380952380952381,7.77453838678328E-08,1.63265306122449E-06,0,280092,0,4,0,8,0,0,0,1.6,23057,-1,0,8,1,0,0,0,0,0,0,0,0,3.1,17826,0,0,0,0,305,81,0,0,48,West Ham,Man City,Newcastle,Southampton,Swansea,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.3
Michael,Hefele,DEF,HUD,4300000,0,1,0.0476190476190476,1.10741971207087E-08,2.32558139534884E-07,0,6583,0,0,0,0,0,0,0,0.2,766,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,2025,0,0,0,0,1,27,0,0,4,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4800000,1,33,4.7,9.79166666666667E-07,6.875E-06,0,417420,0,7,0,0,0,1,0,6.7,115771,3,1,33,-3,0.6,0,2.7,5,0,3,0,0,25.2,1213282,0,0,0,1,596,13658,-1,0,130,Leicester,Southampton,Man City,Huddersfield,Chelsea,3.5,6.4,4.3,5.4,5.1,6.3,6.4,6.6,5.8,3.8,5,4.5,6,7,4,7,3.9,3.7,5.8,5.6,6.4,6.8,5.5,4.4,5.7,4.8,3.3,6.8,4.4,5.1,5.8,27.1
Tomer,Hemed,FWD,BHA,5000000,0,26,4.3,8.6E-07,5.2E-06,0,122196,0,3,0,0,0,2,0,5.2,31308,0,0,26,0,0.7,0,3.7,5,0,2,0,1,2.1,199694,0,0,0,0,435,7263,0,0,81,Everton,West Ham,Southampton,Swansea,Stoke,0,0,4.3,4.3,6.4,2.5,6.3,6.4,3.2,4.1,4.7,4.4,3.6,3.1,6.4,3.3,3.9,4.1,6.4,4.1,4.2,6.4,4.1,3,6,4.9,4.8,3.6,3.7,4.8,3.1,23.7
Jordan,Henderson,MID,LIV,5500000,2,20,3.3,6E-07,3.63636363636364E-06,0,60819,1,11,0,0,0,1,0,3.6,11623,0,0,20,0,0.7,0,3.7,2,0,2,0,0,2.1,75671,0,0,0,0,540,10566,0,0,100,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,2.8,2.7,3.6,1.8,3.2,3.3,1.7,1.6,4.9,3.9,2.5,1.6,4,4.3,2.4,2.6,3.8,2.1,2.6,2.8,4.9,4.3,1.6,2.6,3,2.7,4.8,1.8,4,2.8,4.2,30.3
