FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Connor,Mahoney,MID,BOU,4500000,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riyad,Mahrez,MID,LEI,8700000,0,137,5.7,6.55172413793104E-07,1.57471264367816E-05,0,789684,1,29,0,0,0,8,0,15.7,50716,2,0,137,-2,0.4,0,3.7,14,0,7,0,10,14.1,1319919,0,0,0,2,1939,13662,0,0,464,Swansea,Man City,Stoke,Bournemouth,West Brom,7.6,4.2,7.5,7.6,6.1,8,5.6,7.6,6,7.2,5.6,7.8,4.9,178.4
Ainsley,Maitland-Niles,MID,ARS,4500000,0,16,0.64,1.42222222222222E-07,3.55555555555556E-06,0,5911,0,10,0,0,0,0,0,3.6,520,0,0,16,0,0.3,0,1.3,0,0,2,0,0,0.1,12992,0,0,0,0,563,124,0,0,92,Everton,Tottenham,Man City,Brighton,Watford,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.5
Moses,Makasi,MID,WHU,4500000,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,8,0,0,0,Brighton,Watford,Liverpool,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Malone,DEF,HUD,4300000,0,29,1.16,2.69767441860465E-07,6.74418604651163E-06,0,18063,3,20,0,0,0,0,0,6.7,265,-2,0,29,2,0.1,0,0.3,4,0,2,0,1,0.2,19240,0,0,0,1,875,6,0,0,169,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0,0.6,0.6,0.6,0.7,1.4,0.6,0.6,0.9,0.6,0.6,0.6,1,32.7
Sadio,Mane,MID,LIV,9300000,6,85,3.4,3.65591397849462E-07,9.13978494623656E-06,0,1619670,2,19,0,0,0,6,0,9.1,4519,-2,0,85,2,0.5,0,5,6,0,7,0,5,7.6,822596,0,0,0,2,1256,3054,0,1,294,Tottenham,Southampton,West Ham,Newcastle,Man Utd,3.1,2.9,3.8,3.7,1.8,3.2,2.5,3.2,3.7,2.8,3.6,2.5,3.6,134.8
Eliaquim,Mangala,DEF,EVE,5000000,0,21,0.84,1.68E-07,4.2E-06,0,22438,0,2,0,0,0,0,0,4.2,207,0,0,21,0,0,0,0,0,0,2,0,0,0.2,25369,0,0,0,0,483,700,0,0,104,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0.4,0.9,0.4,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,13.1
Javier,Manquillo,DEF,NEW,4400000,0,44,2.3,5.22727272727273E-07,1E-05,0,101591,2,28,0,0,0,0,0,10,739,-1,0,44,1,0.1,0,0.3,1,0,4,0,0,0.9,82330,0,0,0,0,1685,51,0,0,227,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,2.9,2.1,1.6,1.8,2.2,1.6,2.4,1.5,2.6,1.3,2.2,2.3,2,41
Solomon,March,MID,BHA,4900000,4,53,2.12,4.3265306122449E-07,1.08163265306122E-05,0,44188,3,20,0,0,0,1,0,10.8,108,-1,0,53,1,0.5,0,2.3,0,0,6,0,2,0.2,44321,0,0,0,0,1486,100,0,0,203,West Ham,Stoke,Swansea,Arsenal,Everton,1.9,1.1,1.8,2,1.5,1.1,1.8,2.2,1.1,1.5,1.2,1.4,1.1,74.7
Adrian,Mariappa,DEF,WAT,4100000,6,28,1.9,4.63414634146341E-07,6.82926829268293E-06,0,328903,2,24,0,0,0,0,0,6.8,1839,1,0,28,-1,0.4,0,1.5,0,0,3,0,0,4.3,368603,0,0,0,0,1119,3263,0,0,170,Chelsea,West Ham,Everton,West Brom,Arsenal,1.4,1.6,1.2,1.6,1.3,1.4,1.2,1.5,1.3,2.5,1.2,1.2,1.1,28
Dean,Marney,MID,BUR,4400000,0,0,0,0,0,0,1208,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0,833,0,0,0,0,0,6,0,0,0,Man City,Swansea,Southampton,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,MID,MUN,8100000,2,110,4.4,5.4320987654321E-07,1.35802469135802E-05,0,345391,1,9,0,0,0,9,0,13.6,5526,1,-1,110,-1,1,0,8,7,0,8,0,5,4,453255,0,0,0,1,1168,20231,1,0,353,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,6.1,4.3,4.6,3.6,4.4,3.9,5.5,2.6,5.9,4.2,5.8,3.5,4.8,139.4
Cuco,Martina,DEF,EVE,4400000,2,44,2.6,5.90909090909091E-07,1E-05,0,99027,2,21,0,0,0,0,0,10,1518,-1,0,44,1,0.3,0,1.3,0,0,5,0,0,1.9,171347,0,0,0,0,1470,1725,0,0,285,Arsenal,Crystal Palace,Watford,Burnley,Brighton,1.9,3.8,2.5,2.2,3.2,2,2.2,2.8,1.7,2.3,1.8,2.8,2.3,57.4
Damian Emiliano,Martinez,GLK,ARS,4000000,0,0,0,0,0,0,27254,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1342,0,0,0,0,0,5,0,0,0,Everton,Tottenham,Man City,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Martinez,FWD,WHU,5000000,0,0,0,0,0,0,3563,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4886,0,0,0,0,0,126,0,0,0,Brighton,Watford,Liverpool,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruno,Martins Indi,DEF,STK,4900000,0,6,0.24,4.89795918367347E-08,1.22448979591837E-06,0,2444,1,18,0,0,0,0,0,1.2,20,-1,0,6,1,0.1,0,0.3,0,0,0,0,0,0,2001,0,0,0,0,578,16,0,0,90,Bournemouth,Brighton,Leicester,Southampton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,16.7
Brandon,Mason,DEF,WAT,3900000,0,0,0,0,0,0,86840,0,0,0,0,0,0,0,0,631,-1,0,0,1,0,0,0,0,0,0,0,0,1.6,88451,0,0,0,0,0,31,0,0,0,Chelsea,West Ham,Everton,West Brom,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthur,Masuaku,DEF,WHU,4400000,0,39,1.56,3.54545454545455E-07,8.86363636363636E-06,0,113496,5,24,0,0,0,0,0,8.7,10065,-1,1,39,1,0.3,0,1.2,1,0,3,0,2,1.4,172743,0,0,0,0,1323,15,-1,0,247,Brighton,Watford,Liverpool,Swansea,Burnley,0,0,0,0,0,1.2,1.3,0.9,1.4,0.8,0.9,0.8,1,58.3
Juan,Mata,MID,MUN,6800000,1,78,3.9,5.73529411764706E-07,1.14705882352941E-05,0,242347,0,7,0,0,0,3,0,11.5,1890,-2,0,78,2,0.3,0,2.3,6,0,12,0,3,2.3,194200,0,0,0,1,1354,883,0,0,317,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,5.2,3.6,3.9,2.9,3.7,3.2,4.6,2.1,5,3.5,5,2.9,4.1,119.9
Nemanja,Matic,MID,MUN,4800000,2,62,2.5,5.20833333333333E-07,1.29166666666667E-05,0,1023195,4,16,0,0,0,0,0,12.9,3105,-2,0,62,2,0.5,0,2.3,0,0,14,0,1,8.3,556326,0,0,0,0,2213,1286,0,0,375,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,2.8,1.8,1.9,1.4,1.8,1.6,2.4,1.2,2.7,1.7,2.6,1.4,2,78.6
Joel,Matip,DEF,LIV,5400000,6,65,3.4,6.2962962962963E-07,1.2037037037037E-05,0,212442,2,23,0,0,0,1,0,12,445,-1,0,65,1,0.5,0,2.7,3,0,7,0,0,1.8,133417,0,0,0,1,1621,524,0,0,386,Tottenham,Southampton,West Ham,Newcastle,Man Utd,3.8,3.5,4.6,3.4,2.6,4.2,4.1,2.3,3.4,2.8,4.3,3.2,4.6,69.7
Konstantinos,Mavropanos,DEF,ARS,4500000,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,29,0,0,0,Everton,Tottenham,Man City,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfie,Mawson,DEF,SWA,5000000,5,85,3.4,6.8E-07,1.7E-05,0,89031,1,36,0,0,0,2,0,17,1222,0,0,85,0,1.1,0,5.5,6,0,7,0,1,1.5,103872,0,0,0,1,2250,13788,0,0,462,Leicester,Burnley,Brighton,West Ham,Huddersfield,2.8,3.9,3.6,4.5,3.1,3.9,2.7,2.9,3.3,2.8,3.7,2.9,4.2,82.5
Chancel,Mbemba,DEF,NEW,3900000,0,20,0.8,2.05128205128205E-07,5.12820512820513E-06,0,737418,0,11,0,0,0,0,0,5.1,5304,-1,0,20,1,0,0,0,3,0,1,0,0,12.9,1234584,0,0,0,1,670,11276,0,0,133,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,23.2
James,McArthur,MID,CRY,4300000,2,54,2.16,5.02325581395349E-07,1.25581395348837E-05,0,283613,3,18,0,0,0,3,0,12.6,2617,-2,0,54,2,0.9,0,4,6,0,3,0,0,3.6,253217,0,0,0,1,1296,8125,0,0,214,Newcastle,Everton,Tottenham,Man Utd,Chelsea,1.9,1.6,1.5,1.4,1.1,1.3,1.4,1.4,1.8,1.3,1.8,1.2,2.1,69.2
Gareth,McAuley,DEF,WBA,4600000,1,7,0.28,6.08695652173913E-08,1.52173913043478E-06,0,84165,0,12,0,0,0,0,0,1.5,120,-4,0,7,4,0.2,0,0.8,0,0,0,0,0,0.4,5984,0,0,0,0,364,86,0,0,65,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.9
Oliver,McBurnie,FWD,SWA,4600000,0,16,0.64,1.39130434782609E-07,3.47826086956522E-06,0,191584,0,5,0,0,0,0,0,3.5,6186,1,0,16,-1,0.2,0,0.8,0,0,0,0,1,3.5,253946,0,0,0,0,267,562,0,0,45,Leicester,Burnley,Brighton,West Ham,Huddersfield,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.4
Alex,McCarthy,GLK,SOU,4400000,2,13,0.52,1.18181818181818E-07,2.95454545454545E-06,0,4679,1,6,0,9,0,0,0,3,224,-1,0,13,1,0.3,0,1.3,1,0,1,0,0,0.2,10072,0,0,0,0,450,227,0,0,68,West Brom,Liverpool,Burnley,Stoke,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.6
James,McCarthy,MID,EVE,4900000,0,6,0.24,4.89795918367347E-08,1.22448979591837E-06,0,2147,0,6,0,0,0,0,0,1.2,15,-1,0,6,1,0.3,0,1.3,0,0,0,0,0,0,642,0,0,0,0,204,8,0,0,41,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8
James,McClean,MID,WBA,4800000,1,30,1.2,2.5E-07,6.25E-06,0,9398,4,14,0,0,0,1,0,6.3,40,-2,0,30,2,0.5,0,2.5,1,0,3,0,0,0.1,6063,1,0,0,0,798,35,0,0,98,Southampton,Chelsea,Huddersfield,Watford,Leicester,0.7,0.6,0.9,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,52.3
Sam,McQueen,DEF,SOU,4300000,0,12,0.48,1.11627906976744E-07,2.7906976744186E-06,0,5669,0,1,0,0,0,0,0,2.8,69,-2,0,12,2,0,0,0,2,0,1,0,0,0.1,3758,0,0,0,0,126,4,0,0,40,West Brom,Liverpool,Burnley,Stoke,Newcastle,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.6
Scott,McTominay,MID,MUN,4200000,0,5,0.2,4.76190476190476E-08,1.19047619047619E-06,0,35925,0,0,0,0,0,0,0,1.2,320,-3,0,5,3,0.1,0,0.3,0,0,1,0,0,0.5,51501,0,0,0,0,101,580,0,0,22,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.8
Ben,Mee,DEF,BUR,4900000,2,75,3.3,6.73469387755102E-07,1.53061224489796E-05,0,775676,4,22,0,0,0,0,0,15.3,10693,4,0,75,-4,0.3,0,1.7,6,0,8,0,0,14.4,1052211,0,0,0,1,2070,4383,0,0,396,Man City,Swansea,Southampton,Everton,West Ham,3,2.9,3.7,3.2,3.6,3.5,2.8,3.8,3.4,3.3,4.2,3,3.1,93.1
Max,Melbourne,DEF,WBA,4000000,0,0,0,0,0,0,1288,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2656,0,0,0,0,0,62,0,0,0,Southampton,Chelsea,Huddersfield,Watford,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin,Mendy,DEF,MCI,6300000,0,17,0.68,1.07936507936508E-07,2.6984126984127E-06,0,110961,2,1,0,0,0,0,0,2.7,39,-2,0,17,2,0,0,0,1,0,2,0,1,0.3,87785,0,0,0,0,298,11,0,0,84,Burnley,Leicester,Arsenal,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0,0,0,0,3852,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,0,0,0,0,0,0,0,0,0,Swansea,Man City,Stoke,Bournemouth,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mikel,Merino,MID,NEW,5000000,2,43,2.3,4.6E-07,8.6E-06,0,14639,4,16,0,0,0,1,0,8.6,48,0,0,43,0,0.2,0,1,4,0,3,0,1,0.1,14935,0,0,0,0,1235,10,0,0,247,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,1.4,1.4,1.7,1.2,1.8,1.2,2.3,1.5,2.1,1.9,2.2,1.6,1.5,68.7
Per,Mertesacker,DEF,ARS,4800000,0,15,0.6,1.25E-07,3.125E-06,0,43241,0,7,0,0,0,1,0,3.1,182,-2,0,15,2,0,0,0,2,0,0,0,0,0.5,29585,0,0,0,1,351,57,0,0,77,Everton,Tottenham,Man City,Brighton,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,15.7
Roque,Mesa,MID,SWA,4200000,0,18,1.6,3.80952380952381E-07,4.28571428571429E-06,0,57944,3,16,0,0,0,0,0,4.3,1543,-3,0,18,3,0,0,0,0,0,2,0,0,0.6,59046,0,0,0,0,753,266,0,0,125,Leicester,Burnley,Brighton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9
Simon,Mignolet,GLK,LIV,4900000,0,67,3.5,7.14285714285714E-07,1.36734693877551E-05,0,96334,3,24,0,36,0,0,0,13.7,1283,-1,0,67,1,0,0,0,0,0,7,0,0,1.3,62839,0,0,1,0,1710,58,0,0,329,Tottenham,Southampton,West Ham,Newcastle,Man Utd,4,3.6,4.8,3.6,2.7,4.4,4.2,2.4,3.6,2.9,4.4,3.4,4.7,28
Luka,Milivojevic,MID,CRY,4700000,1,72,3.1,6.59574468085106E-07,1.53191489361702E-05,0,124526,6,35,0,0,0,5,0,15.3,5909,-3,0,72,3,1.1,1,5.3,8,0,4,0,0,4.3,302267,0,0,0,0,1909,13236,0,0,328,Newcastle,Everton,Tottenham,Man Utd,Chelsea,3.2,2.8,2.7,2.5,2.1,2.4,2.5,2.6,3.2,2.4,3.1,2.2,3.6,100.1
James,Milner,DEF,LIV,6000000,6,44,1.76,2.93333333333333E-07,7.33333333333333E-06,0,273919,2,18,0,0,0,0,0,7.3,228,-5,0,44,5,0.3,0,1.7,3,0,3,0,2,2.1,40309,0,0,0,1,1025,191,0,0,256,Tottenham,Southampton,West Ham,Newcastle,Man Utd,1.4,1.2,1.8,1.2,0.9,1.6,1.9,0.9,1.2,0.9,1.6,1.1,1.8,80.8
Tyrone,Mings,DEF,BOU,4300000,0,0,0,0,0,0,17161,1,4,0,0,0,0,0,0,19,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,2430,0,0,0,0,135,3,0,0,17,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
Kevin,Mirallas,MID,EVE,6000000,0,5,1,1.66666666666667E-07,8.33333333333333E-07,0,115871,1,8,0,0,0,0,0,0.8,144,-5,0,5,5,0,0,0,0,0,0,0,0,0.8,8918,0,0,0,0,135,0,0,0,19,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
Aleksandar,Mitrovic,FWD,NEW,4700000,0,10,1.7,3.61702127659574E-07,2.12765957446809E-06,0,151576,0,0,0,0,0,1,0,2.1,330,-3,0,10,3,0,0,0,0,0,0,0,0,0.6,48782,0,0,0,0,89,55,0,0,37,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6
Henrikh,Mkhitaryan,MID,ARS,7600000,1,58,2.32,3.05263157894737E-07,7.63157894736842E-06,0,1826162,2,6,0,0,0,1,0,7.6,6773,-4,0,58,4,0,0,0.3,4,0,9,0,5,7.6,1698161,0,0,0,1,950,11622,0,0,231,Everton,Tottenham,Man City,Brighton,Watford,2.7,1.2,1.3,1.2,1.9,1.2,2.2,2.1,1.4,2.4,1.2,2,1.2,87.6
Jayson,Molumby,MID,BHA,4500000,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,2,0,0,0,West Ham,Stoke,Swansea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nacho,Monreal,DEF,ARS,5700000,8,109,5.2,9.12280701754386E-07,1.91228070175439E-05,0,1045431,3,24,0,0,0,4,0,19.1,2814,2,-1,109,-2,1.1,0,6,14,0,9,0,2,7.7,1142127,0,0,0,2,1788,49430,1,0,529,Everton,Tottenham,Man City,Brighton,Watford,6.8,4.7,6.5,5.4,7.5,4.4,7.8,7.5,4.7,7.8,4.4,7.5,4.9,99.3
Jefferson,Montero,MID,SWA,4900000,0,0,0,0,0,0,3013,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,Leicester,Burnley,Brighton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Mooy,MID,HUD,5400000,2,86,3.4,6.2962962962963E-07,1.59259259259259E-05,0,787602,2,41,0,0,0,4,0,15.9,5090,-1,0,86,1,0.6,0,3,6,0,7,0,2,6.1,947104,0,0,0,2,2146,1474,0,0,422,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,1.7,3.8,2.6,1.9,3.8,3.7,2.8,2.3,3.3,2.2,4.5,1.7,4.1,141.4
Alvaro,Morata,FWD,CHE,10400000,0,97,4.8,4.61538461538462E-07,9.32692307692308E-06,0,3845086,5,8,0,0,0,10,0,9.3,16689,4,0,97,-4,0.1,0,0.8,13,0,11,0,4,9.1,3776048,0,0,0,2,1514,234,0,0,300,Watford,West Brom,Man Utd,Man City,Crystal Palace,0,0,4.5,5.2,6.3,5.2,5.5,6.1,6,6.7,5.4,5.4,5.8,174.5
Alberto,Moreno,DEF,LIV,4400000,0,44,1.76,4E-07,1E-05,0,386244,0,17,0,0,0,0,0,10,576,-1,0,44,1,0,0,0,3,0,5,0,1,1.3,337985,0,0,0,0,1080,434,0,0,287,Tottenham,Southampton,West Ham,Newcastle,Man Utd,1.4,1.2,1.8,1.2,0.9,1.6,1.9,0.9,1.2,0.9,1.6,1.1,1.8,53.7
Wes,Morgan,DEF,LEI,4400000,0,45,2,4.54545454545455E-07,1.02272727272727E-05,0,228913,3,32,0,0,0,0,0,10.2,1585,-1,0,45,1,0,0,0,1,0,4,0,0,1.8,141546,0,0,0,0,1917,31,0,0,271,Swansea,Man City,Stoke,Bournemouth,West Brom,0,0,0,0,0,2.3,1.5,1.5,1.5,1.8,2.3,2.2,1.2,53.7
James,Morrison,MID,WBA,5400000,0,13,0.52,9.62962962962963E-08,2.40740740740741E-06,0,3132,0,1,0,0,0,1,0,2.4,1,-1,0,13,1,0,0,0,0,0,2,0,0,0,2635,0,0,0,0,205,2,0,0,35,Southampton,Chelsea,Huddersfield,Watford,Leicester,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.5
Victor,Moses,DEF,CHE,6400000,0,79,3.16,4.9375E-07,1.234375E-05,0,95247,1,5,0,0,0,1,0,12.3,4791,-1,0,79,1,0.9,0,6,4,0,8,0,3,1.8,132760,0,0,0,2,1242,2267,0,0,285,Watford,West Brom,Man Utd,Man City,Crystal Palace,3.6,3.5,2.5,2.6,4.5,3.2,3.3,4,3.3,3.7,2.7,3.5,2.7,65.1
Steve,Mounie,FWD,HUD,5700000,2,48,2.8,4.91228070175439E-07,8.42105263157895E-06,0,344395,2,22,0,0,0,4,0,8.4,548,-3,0,48,3,0.2,0,1.3,6,0,4,0,0,0.8,309104,0,0,0,1,1005,58,0,0,143,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,1.6,3.1,2,1.7,2.9,3.3,2.2,2,3,1.4,3.2,1.9,3.1,61.7
Lys,Mousset,FWD,BOU,4900000,1,12,0.48,9.79591836734694E-08,2.44897959183673E-06,0,9999,0,4,0,0,0,0,0,2.4,76,-1,0,12,1,0.1,0,0.7,0,0,1,0,0,0.1,8065,0,0,0,0,182,79,0,0,26,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.5
Erwin,Mulder,GLK,SWA,4000000,0,0,0,0,0,0,2163,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5237,0,0,0,0,0,65,0,0,0,Leicester,Burnley,Brighton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc,Muniesa,DEF,STK,4500000,0,0,0,0,0,0,4565,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,1,0,0,0,Bournemouth,Brighton,Leicester,Southampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Murphy,FWD,NEW,4500000,0,0,0,0,0,0,21607,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0.6,6964,0,0,0,0,0,40,0,0,0,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,Murphy,MID,NEW,5000000,1,38,1.52,3.04E-07,7.6E-06,0,11423,0,21,0,0,0,1,0,7.6,194,-5,0,38,5,0.7,0,3.3,2,0,1,0,1,0.1,4917,0,0,0,0,846,73,0,0,133,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.8,0.8,0.9,0.8,0.9,0.8,1.2,0.8,1.1,0.9,1.1,0.8,0.8,43.2
Jamie,Murphy,MID,BHA,4700000,0,6,1.5,3.19148936170213E-07,1.27659574468085E-06,0,4460,0,4,0,0,0,0,0,1.3,23,-3,0,6,3,0,0,0,0,0,0,0,0,0,1910,0,0,0,0,166,0,0,0,25,West Ham,Stoke,Swansea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
Glenn,Murray,FWD,BHA,5700000,8,70,3,5.26315789473684E-07,1.2280701754386E-05,0,343394,5,23,0,0,0,7,0,12.3,2387,-3,0,70,3,0.6,1,3.7,11,0,6,0,0,2.1,414163,0,0,0,1,1331,3118,0,0,195,West Ham,Stoke,Swansea,Arsenal,Everton,3.4,2.8,3.2,3.3,2.3,2.3,3.5,3.7,2.5,3,2.3,3.1,1.9,86.7
Ahmed,Musa,MID,LEI,6100000,0,0,0,0,0,0,27672,0,0,0,0,0,0,0,0,132,-4,0,0,4,0,0,0,0,0,0,0,0,0.4,4261,0,0,0,0,0,8,0,0,0,Swansea,Man City,Stoke,Bournemouth,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charly,Musonda,MID,CHE,4800000,0,6,2,4.16666666666667E-07,1.25E-06,0,4349,0,0,0,0,0,0,0,1.3,33,-2,0,6,2,0.2,0,1,0,0,0,0,1,0,1701,0,0,0,0,35,3,0,0,15,Watford,West Brom,Man Utd,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Shkodran,Mustafi,DEF,ARS,5500000,1,68,2.72,4.94545454545455E-07,1.23636363636364E-05,0,332637,2,16,0,0,0,2,0,12.4,6758,0,0,68,0,0.2,0,1.3,6,0,7,0,0,3.3,382902,0,0,0,1,1319,858,0,0,370,Everton,Tottenham,Man City,Brighton,Watford,2.7,1.6,2.5,2.1,3.3,1.5,3.3,3.1,1.7,3.6,1.5,3.1,1.7,72.5
Jordon,Mutch,MID,CRY,4500000,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,5,0,0,0,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.04,1E-08,2.5E-07,0,105381,1,1,0,2,0,0,0,0.3,910,0,0,1,0,0,0,0,0,0,0,0,0,3.7,100254,0,0,0,0,90,793,0,0,7,Southampton,Chelsea,Huddersfield,Watford,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Luciano,Narsingh,MID,SWA,4700000,0,26,1.04,2.21276595744681E-07,5.53191489361702E-06,0,4167,0,11,0,0,0,1,0,5.5,31,-3,0,26,3,0.1,0,0.5,3,0,1,0,0,0,2503,0,0,0,1,497,16,0,0,75,Leicester,Burnley,Brighton,West Ham,Huddersfield,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,33.4
