FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Yannick,Bolasie,MID,EVE,6400000,0,0,0,0,0,0,3417,0,0,0,0,0,0,0,0,74,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,468,0,0,0,0,0,21,0,0,0,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaetan,Bong,DEF,BHA,4400000,1,8,0.266666666666667,6.06060606060606E-08,1.81818181818182E-06,0,3745,1,3,0,0,0,0,0,1.8,123,-1,0,8,1,0.5,0,2.3,0,0,1,0,0,0.1,1175,0,0,0,0,270,220,0,0,55,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.8
Wilfried,Bony,FWD,SWA,5700000,0,7,0.233333333333333,4.09356725146199E-08,1.2280701754386E-06,0,50555,1,2,0,0,0,0,0,1.2,1779,-3,1,7,3,0,0,0,0,0,0,0,1,0.2,54109,0,0,0,0,168,69,-1,0,15,Brighton,Burnley,Bournemouth,Chelsea,Stoke,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.1
Artur,Boruc,GLK,BOU,4300000,0,0,0,0,0,0,122782,0,0,0,0,0,0,0,0,4029,-2,0,0,2,0,0,0,0,0,0,0,0,1.8,3290,0,0,0,0,0,170,0,0,0,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5700000,2,15,0.5,8.7719298245614E-08,2.63157894736842E-06,0,9152,0,4,0,0,0,1,0,2.6,777,-3,0,15,3,0.6,0,3.7,2,0,0,0,0,0.2,5883,0,0,0,0,231,1433,0,0,62,Burnley,Liverpool,Everton,Man City,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,21
,Brad Smith,DEF,BOU,4000000,0,0,0,0,0,0,127742,0,0,0,0,0,0,0,0,6529,0,0,0,0,0,0,0,0,0,0,0,0,3,49021,0,0,0,0,0,127,0,0,0,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5500000,3,32,3.2,5.81818181818182E-07,5.81818181818182E-06,0,106807,2,9,0,0,0,0,0,5.8,9583,0,0,32,0,0.4,0,2.3,4,0,4,0,2,1.8,165262,0,0,0,0,887,1643,0,0,122,Southampton,Swansea,Arsenal,Bournemouth,Leicester,3,3.4,4,3.1,2.6,2.2,3.1,2.2,2.5,1.7,2.6,3.5,2.8,2.9,2.5,1.9,3.6,2.7,4.4,2.6,2.5,2.4,3.1,3.6,2.6,3,1.9,3.7,60.8
Claudio,Bravo,GLK,MCI,4700000,0,1,0.0333333333333333,7.09219858156028E-09,2.12765957446809E-07,0,31604,0,0,0,0,0,0,0,0.2,939,-3,0,1,3,0,0,0,0,0,0,0,0,0.5,6231,0,0,0,0,44,173,0,0,4,Arsenal,Leicester,Huddersfield,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Miguel,Britos,DEF,WAT,4500000,2,14,2.3,5.11111111111111E-07,3.11111111111111E-06,0,119649,1,9,0,0,0,1,0,3.1,1473,0,0,14,0,0.3,0,1.3,0,0,1,0,0,1,113529,0,0,0,0,473,410,0,1,89,Everton,West Ham,Newcastle,Man Utd,Tottenham,1.7,1.9,1.9,1.4,1.3,2.3,3.2,1.9,2.3,1.3,1.2,1.7,1.3,1.6,2.2,1.2,2.1,1.3,2,1.5,1.7,1.6,1.6,2.3,2.9,2.3,1.8,1.4,19.7
Leon,Britton,MID,SWA,4400000,0,9,0.3,6.81818181818182E-08,2.04545454545455E-06,0,5999,1,1,0,0,0,0,0,2,547,-1,0,9,1,0.3,0,1.3,0,0,3,0,0,0.1,3485,0,0,0,0,269,85,0,0,25,Brighton,Burnley,Bournemouth,Chelsea,Stoke,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.6
Isaiah,Brown,MID,BHA,5300000,1,6,0.2,3.77358490566038E-08,1.13207547169811E-06,0,3199,0,3,0,0,0,0,0,1.1,60,-2,0,6,2,0.2,0,1,0,0,0,0,0,0,359,0,0,0,0,123,18,0,0,18,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.1
,Bruno,DEF,BHA,4500000,2,28,3.1,6.88888888888889E-07,6.22222222222222E-06,0,11992,2,8,0,0,0,0,0,6.2,1380,0,0,28,0,0.8,0,3.7,4,0,3,0,0,0.4,16692,0,0,0,0,736,1282,0,0,136,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,2.5,3.4,1.6,4.6,3.9,2.7,2.8,3.6,3.2,3,2.2,3.5,2.8,2.8,3,4,2.6,2.6,4.1,2,2,3,4,3.5,3.1,2.8,3.2,2,18.1
Chris,Brunt,MID,WBA,5300000,0,19,0.633333333333333,1.19496855345912E-07,3.58490566037736E-06,0,113442,0,2,0,0,0,0,0,3.6,4462,-2,0,19,2,0,0,0,3,0,3,0,1,0.9,118816,0,0,0,0,402,69,0,0,90,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.8
Harry,Bunn,MID,HUD,4500000,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,1,0,0,0,West Brom,Bournemouth,Man City,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Burke,MID,WBA,5200000,0,5,0.166666666666667,3.20512820512821E-08,9.61538461538461E-07,0,2868,0,1,0,0,0,0,0,0.9,94,-3,1,5,3,0,0,0,0,0,0,0,1,0,3307,0,0,0,0,35,19,-1,0,16,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
Jack,Butland,GLK,STK,5000000,6,29,2.9,5.8E-07,5.8E-06,0,80294,0,20,0,25,0,0,0,5.8,3409,0,0,29,0,0.5,0,2.3,3,0,2,0,0,3.2,88789,0,0,0,1,900,1678,0,0,169,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,2.6,2.7,3.5,3.5,2.3,2.7,2.7,3.5,3.6,2.6,2.8,3.4,1.6,3.5,2.8,2.5,3.5,1.8,2.9,2.1,2.7,1.7,2.7,2.5,3.1,1.9,4.3,2.4,20.3
Sam,Byram,DEF,WHU,4300000,0,0,0,0,0,0,6499,0,0,0,0,0,0,0,0,422,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1145,0,0,0,0,0,79,0,0,0,Liverpool,Watford,Leicester,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4800000,0,0,0,0,0,0,3348,0,0,0,0,0,0,0,0,124,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,517,0,0,0,0,0,33,0,0,0,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yohan,Cabaye,MID,CRY,5400000,2,17,2.1,3.88888888888889E-07,3.14814814814815E-06,0,19739,3,12,0,0,0,0,0,3.1,1339,-1,0,17,1,0.6,0,3.3,3,0,0,0,1,0.3,10974,0,0,0,0,623,593,0,0,118,Tottenham,Everton,Stoke,Brighton,West Brom,1.1,2.6,1.7,1,1,2.1,1.2,1.1,1.7,2.3,1,1.3,1.8,1,1.2,2.2,1.7,1.3,1.6,1.4,1.1,2,1.4,1.7,1.4,2,1.1,1.9,46.7
Gary,Cahill,DEF,CHE,6200000,0,9,0.3,4.83870967741935E-08,1.45161290322581E-06,0,504693,0,8,0,0,0,0,0,1.4,11549,-3,1,9,3,0.1,0,0.7,1,0,1,0,0,3.3,27278,0,0,0,0,404,703,-1,1,75,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.7
,Callum Wilson,FWD,BOU,5900000,1,1,0.0333333333333333,5.64971751412429E-09,1.69491525423729E-07,0,1740,0,0,0,0,0,0,0,0.2,239,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,2194,0,0,0,0,16,763,0,0,1,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
Dominic,Calvert-Lewin,FWD,EVE,5000000,2,25,2.5,5E-07,5E-06,0,132064,1,13,0,0,0,0,0,5,10106,0,0,25,0,0.6,0,3,0,0,1,0,3,2,192465,0,0,0,0,701,7887,0,0,63,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,2.1,2.4,1.9,2.7,2.6,1.3,1.5,2,1.7,1.7,2.2,2.3,1.5,2.8,2.6,1.2,3.4,2.5,1.6,2.7,2.2,1.9,2.9,1.8,2.7,1.5,2,1.6,51.4
Geoff,Cameron,DEF,STK,4400000,0,13,1.9,4.31818181818182E-07,2.95454545454545E-06,0,28026,0,12,0,0,0,0,0,3,2448,-1,0,13,1,0,0,0,0,0,1,0,0,0.4,22479,0,0,0,0,563,43,0,0,93,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,0,1.4,2.3,1.9,1.1,1.4,1.4,1.9,2,1.3,1.5,1.8,1,1.9,1.5,1.3,1.9,1,1.5,1.1,1.4,1,1.4,1.2,1.7,1,2.8,1.2,16.2
Emre,Can,MID,LIV,5000000,1,20,2.5,5E-07,4E-06,0,332732,3,15,0,0,0,0,0,4,19745,0,0,20,0,0.3,0,1.7,0,0,2,0,2,5.7,250053,0,0,0,0,614,6374,0,0,117,West Ham,Southampton,Chelsea,Stoke,Brighton,1.3,2.2,2,1.2,1.2,3.4,2.7,1.5,1.2,2.7,2.8,1.3,1.5,1.9,1.2,2,1.4,3,3,1.2,1.7,1.3,1.9,2.9,1.2,2.5,1.5,2.4,33.8
Etienne,Capoue,MID,WAT,5100000,1,14,0.466666666666667,9.15032679738562E-08,2.74509803921569E-06,0,255598,1,5,0,0,0,1,0,2.7,6146,-4,0,14,4,0.3,0,1.7,0,0,0,0,1,2,37105,0,0,0,0,202,350,0,0,56,Everton,West Ham,Newcastle,Man Utd,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.9
Michael,Carrick,MID,MUN,4300000,0,0,0,0,0,0,76521,0,0,0,0,0,0,0,0,3964,-2,0,0,2,0,0,0,0,0,0,0,0,1.3,67239,0,0,0,0,0,1982,0,0,0,Chelsea,Newcastle,Brighton,Watford,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Carrillo,MID,WAT,5500000,2,17,2.1,3.81818181818182E-07,3.09090909090909E-06,0,2175,0,13,0,0,0,0,0,3.1,250,0,0,17,0,0.2,0,1.3,0,0,1,0,1,0,3447,0,0,0,0,501,99,0,0,65,Everton,West Ham,Newcastle,Man Utd,Tottenham,2.3,1.5,1.6,1,1,1.7,1.8,1.4,1.4,1.4,1.3,1.1,1,1.7,1.7,1,1.7,1.9,1.3,1.2,1.2,1.4,1.2,1.6,1.5,1.6,1.5,1.1,21.6
Andy,Carroll,FWD,WHU,5900000,0,4,0.8,1.35593220338983E-07,6.77966101694915E-07,0,29744,2,4,0,0,0,0,0,0.7,2451,-1,0,4,1,-0.1,0,-0.7,0,0,3,0,0,0.3,33889,0,0,0,0,340,814,0,1,-9,Liverpool,Watford,Leicester,Everton,Man City,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.6,20.7
Tom,Carroll,MID,SWA,4500000,2,28,2.8,6.22222222222222E-07,6.22222222222222E-06,0,231332,1,12,0,0,0,0,0,6.2,18319,0,0,28,0,0.9,0,4,2,0,4,0,1,6.8,288135,0,0,0,0,888,19354,0,0,139,Brighton,Burnley,Bournemouth,Chelsea,Stoke,2.2,2.4,2.7,2.7,2.3,2.4,1.4,3.2,2.8,1.7,2.8,1.7,2.3,2.6,3,2.3,2.3,2,2.9,2.3,1.9,1.5,2.2,3.4,1.6,1.8,2.8,2.2,45.2
Cameron,Carter-Vickers,DEF,TOT,4500000,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,2,0,0,0,Crystal Palace,Arsenal,West Brom,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4400000,0,1,0.0333333333333333,7.57575757575758E-09,2.27272727272727E-07,0,854,0,0,0,0,0,0,0,0.2,25,-1,0,1,1,0,0,0,0,0,0,0,0,0,148,0,0,0,0,19,8,0,0,4,Everton,West Ham,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Santiago,Cazorla,MID,ARS,6900000,0,0,0,0,0,0,1571,0,0,0,0,0,0,0,0,55,-1,0,0,1,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,23,0,0,0,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petr,Cech,GLK,ARS,5400000,2,38,3.8,7.03703703703704E-07,7.03703703703704E-06,0,132228,0,13,0,21,0,0,0,7,13073,-1,1,38,1,0.2,0,1.3,3,0,4,0,0,5.4,66337,0,0,0,0,900,1127,-1,0,179,Man City,Tottenham,Burnley,Huddersfield,Man Utd,1.9,4.6,2.7,5.6,4.8,3,2.5,5.5,5.6,3.3,2.8,4.4,2.6,5.7,2.4,4.6,2.8,4,2.8,4.8,1.9,5,4.7,2.1,5.7,1.9,5.2,2.7,19
,Cedric,DEF,SOU,5000000,2,32,3.2,6.4E-07,6.4E-06,0,361120,0,10,0,0,0,0,0,6.4,18898,0,0,32,0,0.6,0,3,0,0,4,0,0,8.5,220035,0,0,0,0,892,10313,0,0,158,Burnley,Liverpool,Everton,Man City,Bournemouth,3.2,2.6,2.7,2.6,3.3,3.7,2.7,3.7,3.7,3.5,2.2,4.4,4.5,2.7,3.6,3.5,3.6,3.5,3.1,2.9,3.2,3.2,2.3,2.5,2.4,3.2,2.6,2.1,39.7
Nacer,Chadli,MID,WBA,5700000,0,12,0.4,7.01754385964912E-08,2.10526315789474E-06,0,32406,1,1,0,0,0,1,0,2.1,1320,-3,0,12,3,0.7,0,4,3,0,1,0,0,0.3,9249,0,0,0,1,159,946,0,0,26,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.4
Nathaniel,Chalobah,MID,WAT,4400000,0,12,0.4,9.09090909090909E-08,2.72727272727273E-06,0,160659,1,7,0,0,0,0,0,2.7,6644,-1,0,12,1,0,0,0,0,0,3,0,0,1.3,123827,0,0,0,0,429,169,0,0,37,Everton,West Ham,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,19.6
,Chamberlain,MID,LIV,5700000,1,13,0.433333333333333,7.60233918128655E-08,2.28070175438596E-06,0,196469,0,13,0,0,0,0,0,2.3,4713,-3,0,13,3,0.2,0,1,0,0,0,0,0,1.6,88776,0,0,0,0,409,1840,0,0,97,West Ham,Southampton,Chelsea,Stoke,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,36.7
Calum,Chambers,DEF,ARS,4700000,0,0,0,0,0,0,17725,0,0,0,0,0,0,0,0,206,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,1693,0,0,0,0,0,22,0,0,0,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chicharito,FWD,WHU,6900000,9,39,3.9,5.65217391304348E-07,5.65217391304348E-06,0,1376590,3,18,0,0,0,4,0,5.7,41625,-1,0,39,1,0.6,0,4,6,0,4,0,0,13.1,1010479,0,0,0,2,829,24410,0,0,126,Liverpool,Watford,Leicester,Everton,Man City,5.4,4.6,5,4.2,2.9,3.5,5.4,4.1,5.2,4,2.9,5.3,3,5.4,5.8,3.4,4.2,2.6,3.4,4.5,4.5,4.1,3.3,5.5,2.1,4,3,5.8,57.2
Benjamin,Chilwell,DEF,LEI,4300000,6,10,0.333333333333333,7.75193798449612E-08,2.32558139534884E-06,0,15189,0,4,0,0,0,0,0,2.3,1195,-2,0,10,2,0.5,0,2.3,0,0,1,0,0,0.4,9036,0,0,0,0,278,5013,0,0,57,Stoke,Man City,West Ham,Tottenham,Burnley,0,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.8
Eric Maxim,Choupo-Moting,MID,STK,5700000,2,39,3.9,6.84210526315789E-07,6.84210526315789E-06,0,238311,1,19,0,0,0,2,0,6.8,28324,2,0,39,-2,0.5,0,3,3,0,2,0,2,6,508718,0,0,0,1,828,13462,0,0,89,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,4.7,3.1,3.7,4.7,4.6,3.4,3.6,5,4.5,3.5,4,5,2.3,4.7,3,4.1,4.1,3.5,4,2.7,5.6,2.6,3.4,3.6,4.3,2.6,5,4.8,69.6
Andreas,Christensen,DEF,CHE,5500000,0,13,0.433333333333333,7.87878787878788E-08,2.36363636363636E-06,0,10946,0,5,0,0,0,0,0,2.4,976,0,0,13,0,0,0,0,0,0,1,0,0,0.2,9936,0,0,0,0,345,151,0,0,77,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.8
Ciaran,Clark,DEF,NEW,4500000,0,29,4.1,9.11111111111111E-07,6.44444444444444E-06,0,126438,1,6,0,0,0,1,0,6.4,14621,0,0,29,0,0,0,0,3,0,2,0,0,2.5,189607,0,0,0,1,630,1342,0,0,126,Bournemouth,Man Utd,Watford,West Brom,Chelsea,5.4,2.3,5.1,3.9,4.1,4.8,4.9,2.4,3.5,4.1,5.9,3.6,4.3,2.8,5.5,4.3,5,3.6,2.8,4.9,3.9,6,2.5,6.1,2.7,6.1,5.2,4.6,23.6
Jordy,Clasie,MID,SOU,4400000,0,0,0,0,0,0,16724,0,0,0,0,0,0,0,0,293,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3943,0,0,0,0,0,15,0,0,0,Burnley,Liverpool,Everton,Man City,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Cleverley,MID,WAT,5000000,2,34,3.4,6.8E-07,6.8E-06,0,31033,0,16,0,0,0,1,0,6.8,6765,0,0,34,0,0.9,0,4.7,3,0,3,0,1,1.3,81229,0,0,0,1,873,8034,0,0,156,Everton,West Ham,Newcastle,Man Utd,Tottenham,4.5,3.3,3.4,2.3,1.9,3.6,3.7,3,3.1,3,2.9,2.5,2.1,3.5,3.5,2,3.6,3.9,2.8,2.7,2.7,3.1,2.6,3.5,3.2,3.4,3.3,2.4,43.3
Sam,Clucas,MID,SWA,4900000,7,18,2.6,5.30612244897959E-07,3.6734693877551E-06,0,3476,0,5,0,0,0,1,0,3.7,228,-1,0,18,1,0.6,0,2.7,0,0,2,0,0,0.1,5458,0,0,0,0,414,1148,0,0,72,Brighton,Burnley,Bournemouth,Chelsea,Stoke,1.9,2.2,2.4,2.4,2.1,2.2,1.3,2.9,2.5,1.5,2.5,1.5,2,2.3,2.7,2.1,2,1.8,2.6,2.1,1.7,1.3,1.9,3,1.4,1.6,2.5,2,14.2
Nathaniel,Clyne,DEF,LIV,5300000,0,0,0,0,0,0,25484,0,0,0,0,0,0,0,0,326,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,994,0,0,0,0,0,40,0,0,0,West Ham,Southampton,Chelsea,Stoke,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Colback,MID,NEW,4300000,0,0,0,0,0,0,49083,0,0,0,0,0,0,0,0,6167,-2,0,0,2,0,0,0,0,0,0,0,0,1.3,64161,0,0,0,0,0,13089,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Coleman,GLK,HUD,4000000,0,0,0,0,0,0,36422,0,0,0,0,0,0,0,0,1639,0,0,0,0,0,0,0,0,0,0,0,0,1.6,16423,0,0,0,0,0,416,0,0,0,West Brom,Bournemouth,Man City,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,6400000,0,0,0,0,0,0,7265,0,0,0,0,0,0,0,0,134,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,584,0,0,0,0,0,31,0,0,0,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Collins,DEF,WHU,4300000,0,8,0.266666666666667,6.2015503875969E-08,1.86046511627907E-06,0,14223,0,3,0,0,0,0,0,1.9,503,-2,0,8,2,0,0,0,0,0,1,0,0,0.2,6513,0,0,0,0,237,45,0,0,44,Liverpool,Watford,Leicester,Everton,Man City,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.7
Francis,Coquelin,MID,ARS,4400000,0,3,0.1,2.27272727272727E-08,6.81818181818182E-07,0,28057,0,3,0,0,0,0,0,0.7,1049,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0.6,10659,0,0,0,0,76,629,0,0,11,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
Jack,Cork,MID,BUR,4500000,2,23,2.3,5.11111111111111E-07,5.11111111111111E-06,0,146581,4,9,0,0,0,0,0,5.1,9716,0,0,23,0,0.4,0,1.7,0,0,4,0,1,3.3,259600,0,0,0,0,900,1964,0,0,143,Southampton,Swansea,Arsenal,Bournemouth,Leicester,1.8,2.1,2.5,1.9,1.5,1.2,1.9,1.3,1.4,1.2,1.5,2.2,1.6,1.7,1.4,1.2,2.2,1.6,2.8,1.5,1.5,1.4,1.8,2.2,1.5,1.8,1.2,2.3,38.1
,Costa,FWD,CHE,9500000,0,0,0,0,0,0,64024,0,0,0,0,0,0,0,0,326,-5,0,0,5,0,0,0,0,0,0,0,0,0.4,2288,0,0,0,0,0,11,0,0,0,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thibaut,Courtois,GLK,CHE,5400000,6,40,4,7.40740740740741E-07,7.40740740740741E-06,0,353639,0,10,0,25,0,0,0,7.4,23850,-1,0,40,1,0.6,0,3.3,2,0,4,0,0,12.6,137833,0,0,0,0,900,6700,0,0,186,Man Utd,West Brom,Liverpool,Swansea,Newcastle,3.8,4.9,3.8,3.1,4.6,4.6,4.8,3.7,3.8,4.8,4.1,3.4,3.6,4.9,4.2,6,4.9,3.3,3.8,5.4,4.9,3.7,4.9,5.2,4.8,4.5,4.8,4.1,17.7
